,tract,serial_number,repeat_index,age,sex,individual_income
41839,5401,2011001306052,0,35-64,F,40000-80000
41840,5402,2011001306052,0,35-64,F,20000-40000
41841,5500,2011001306052,0,35-64,F,0-20000
41842,5600,2011001306052,0,35-64,F,40000-80000
41843,5701,2011001306052,0,35-64,F,40000-80000
41844,5702,2011001306052,0,35-64,F,<=0
41845,5800,2011001306052,0,35-64,F,20000-40000
41846,5900,2011001306052,0,35-64,F,<=0
41847,6000,2011001306052,0,35-64,F,0-20000
41848,10100,2011001306052,0,35-64,F,20000-40000
41849,10204,2011001306052,0,35-64,F,40000-80000
41850,10300,2011001306052,0,35-64,F,<=0
41851,10400,2011001306052,0,35-64,F,<=0
41852,10500,2011001306052,0,35-64,F,<=0
41853,10601,2011001306052,0,35-64,F,<=0
41854,10603,2011001306052,0,35-64,F,<=0
41855,10604,2011001306052,0,35-64,F,<=0
41856,10700,2011001306052,0,35-64,F,20000-40000
41857,10800,2011001306052,0,35-64,F,20000-40000
41858,10900,2011001306052,0,35-64,F,20000-40000
41859,10900,2011001306052,1,35-64,F,0-20000
41860,11000,2011001306052,0,35-64,F,100000+
41861,11100,2011001306052,0,35-64,F,20000-40000
41862,200,2011001309560,0,65+,F,<=0
41863,301,2011001309560,0,65+,F,0-20000
41864,302,2011001309560,0,65+,F,<=0
41865,401,2011001309560,0,65+,F,<=0
41866,402,2011001309560,0,65+,F,<=0
41867,500,2011001309560,0,65+,F,<=0
41868,700,2011001309560,0,65+,F,20000-40000
41869,800,2011001309560,0,65+,F,0-20000
41870,901,2011001309560,0,65+,F,<=0
41871,902,2011001309560,0,65+,F,<=0
41872,1000,2011001309560,0,65+,F,0-20000
41873,1100,2011001309560,0,65+,F,0-20000
41874,1201,2011001309560,0,65+,F,<=0
41875,1203,2011001309560,0,65+,F,<=0
41876,1204,2011001309560,0,65+,F,<=0
41877,1205,2011001309560,0,65+,F,<=0
41878,1206,2011001309560,0,65+,F,<=0
41879,1301,2011001309560,0,65+,F,<=0
41880,1302,2011001309560,0,65+,F,<=0
41881,1400,2011001309560,0,65+,F,<=0
41882,5300,2011001309560,0,65+,F,<=0
41883,5401,2011001309560,0,65+,F,<=0
41884,5402,2011001309560,0,65+,F,<=0
41885,5500,2011001309560,0,65+,F,<=0
41886,5600,2011001309560,0,65+,F,<=0
41887,5701,2011001309560,0,65+,F,<=0
41888,5702,2011001309560,0,65+,F,<=0
41889,5800,2011001309560,0,65+,F,<=0
41890,5900,2011001309560,0,65+,F,<=0
41891,6000,2011001309560,0,65+,F,<=0
41892,10100,2011001309560,0,65+,F,<=0
41893,10204,2011001309560,0,65+,F,20000-40000
41894,10300,2011001309560,0,65+,F,<=0
41895,10400,2011001309560,0,65+,F,0-20000
41896,10500,2011001309560,0,65+,F,20000-40000
41897,10601,2011001309560,0,65+,F,<=0
41898,10603,2011001309560,0,65+,F,<=0
41899,10604,2011001309560,0,65+,F,<=0
41900,10700,2011001309560,0,65+,F,<=0
41901,10800,2011001309560,0,65+,F,<=0
41902,10900,2011001309560,0,65+,F,<=0
41903,10900,2011001309560,1,65+,F,<=0
41904,11000,2011001309560,0,65+,F,20000-40000
41905,11100,2011001309560,0,65+,F,<=0
41906,301,2011001311395,0,35-64,M,<=0
41907,302,2011001311395,0,35-64,M,<=0
41908,402,2011001311395,0,35-64,M,0-20000
41909,500,2011001311395,0,35-64,M,<=0
41910,700,2011001311395,0,35-64,M,40000-80000
41911,800,2011001311395,0,35-64,M,100000+
41912,901,2011001311395,0,35-64,M,40000-80000
41913,902,2011001311395,0,35-64,M,0-20000
41914,1000,2011001311395,0,35-64,M,<=0
41915,1100,2011001311395,0,35-64,M,100000+
41916,1201,2011001311395,0,35-64,M,40000-80000
41917,1203,2011001311395,0,35-64,M,20000-40000
41918,1204,2011001311395,0,35-64,M,20000-40000
41919,1205,2011001311395,0,35-64,M,80000-100000
41920,1301,2011001311395,0,35-64,M,<=0
41921,1302,2011001311395,0,35-64,M,80000-100000
41922,1400,2011001311395,0,35-64,M,<=0
41923,5300,2011001311395,0,35-64,M,0-20000
41924,5401,2011001311395,0,35-64,M,100000+
41925,5402,2011001311395,0,35-64,M,0-20000
41926,5500,2011001311395,0,35-64,M,0-20000
41927,5600,2011001311395,0,35-64,M,100000+
41928,5701,2011001311395,0,35-64,M,20000-40000
41929,5702,2011001311395,0,35-64,M,20000-40000
41930,5800,2011001311395,0,35-64,M,<=0
41931,10100,2011001311395,0,35-64,M,<=0
41932,10204,2011001311395,0,35-64,M,40000-80000
41933,10300,2011001311395,0,35-64,M,0-20000
41934,10400,2011001311395,0,35-64,M,40000-80000
41935,10500,2011001311395,0,35-64,M,40000-80000
41936,10601,2011001311395,0,35-64,M,0-20000
41937,10603,2011001311395,0,35-64,M,20000-40000
41938,10604,2011001311395,0,35-64,M,40000-80000
41939,10700,2011001311395,0,35-64,M,100000+
41940,10800,2011001311395,0,35-64,M,80000-100000
41941,10900,2011001311395,0,35-64,M,20000-40000
41942,11000,2011001311395,0,35-64,M,40000-80000
41943,11100,2011001311395,0,35-64,M,40000-80000
41944,301,2011001311395,0,35-64,F,40000-80000
41945,302,2011001311395,0,35-64,F,40000-80000
41946,402,2011001311395,0,35-64,F,0-20000
41947,500,2011001311395,0,35-64,F,<=0
41948,700,2011001311395,0,35-64,F,0-20000
41949,800,2011001311395,0,35-64,F,<=0
41950,901,2011001311395,0,35-64,F,0-20000
41951,902,2011001311395,0,35-64,F,0-20000
41952,1000,2011001311395,0,35-64,F,<=0
41953,1100,2011001311395,0,35-64,F,20000-40000
41954,1201,2011001311395,0,35-64,F,40000-80000
41955,1203,2011001311395,0,35-64,F,20000-40000
41956,1204,2011001311395,0,35-64,F,<=0
41957,1205,2011001311395,0,35-64,F,0-20000
41958,1301,2011001311395,0,35-64,F,40000-80000
41959,1302,2011001311395,0,35-64,F,0-20000
41960,1400,2011001311395,0,35-64,F,20000-40000
41961,5300,2011001311395,0,35-64,F,20000-40000
41962,5401,2011001311395,0,35-64,F,<=0
41963,5402,2011001311395,0,35-64,F,20000-40000
41964,5500,2011001311395,0,35-64,F,<=0
41965,5600,2011001311395,0,35-64,F,0-20000
41966,5701,2011001311395,0,35-64,F,40000-80000
41967,5702,2011001311395,0,35-64,F,<=0
41968,5800,2011001311395,0,35-64,F,<=0
41969,10100,2011001311395,0,35-64,F,40000-80000
41970,10204,2011001311395,0,35-64,F,20000-40000
41971,10300,2011001311395,0,35-64,F,<=0
41972,10400,2011001311395,0,35-64,F,20000-40000
41973,10500,2011001311395,0,35-64,F,20000-40000
41974,10601,2011001311395,0,35-64,F,20000-40000
41975,10603,2011001311395,0,35-64,F,20000-40000
41976,10604,2011001311395,0,35-64,F,20000-40000
41977,10700,2011001311395,0,35-64,F,20000-40000
41978,10800,2011001311395,0,35-64,F,40000-80000
41979,10900,2011001311395,0,35-64,F,<=0
41980,11000,2011001311395,0,35-64,F,40000-80000
41981,11100,2011001311395,0,35-64,F,20000-40000
41982,301,2011001314679,0,35-64,F,40000-80000
41983,302,2011001314679,0,35-64,F,0-20000
41984,500,2011001314679,0,35-64,F,40000-80000
41985,800,2011001314679,0,35-64,F,20000-40000
41986,901,2011001314679,0,35-64,F,20000-40000
41987,902,2011001314679,0,35-64,F,0-20000
41988,1000,2011001314679,0,35-64,F,<=0
41989,1100,2011001314679,0,35-64,F,40000-80000
41990,1201,2011001314679,0,35-64,F,0-20000
41991,1203,2011001314679,0,35-64,F,20000-40000
41992,1205,2011001314679,0,35-64,F,<=0
41993,1301,2011001314679,0,35-64,F,0-20000
41994,1302,2011001314679,0,35-64,F,<=0
41995,5300,2011001314679,0,35-64,F,<=0
41996,5401,2011001314679,0,35-64,F,0-20000
41997,5500,2011001314679,0,35-64,F,<=0
41998,5600,2011001314679,0,35-64,F,40000-80000
41999,5701,2011001314679,0,35-64,F,20000-40000
42000,5702,2011001314679,0,35-64,F,40000-80000
42001,5800,2011001314679,0,35-64,F,0-20000
42002,10100,2011001314679,0,35-64,F,<=0
42003,10204,2011001314679,0,35-64,F,0-20000
42004,10400,2011001314679,0,35-64,F,0-20000
42005,10500,2011001314679,0,35-64,F,<=0
42006,10601,2011001314679,0,35-64,F,<=0
42007,10603,2011001314679,0,35-64,F,40000-80000
42008,10700,2011001314679,0,35-64,F,<=0
42009,10800,2011001314679,0,35-64,F,<=0
42010,10900,2011001314679,0,35-64,F,20000-40000
42011,11000,2011001314679,0,35-64,F,20000-40000
42012,301,2011001314679,0,35-64,M,40000-80000
42013,302,2011001314679,0,35-64,M,<=0
42014,500,2011001314679,0,35-64,M,20000-40000
42015,800,2011001314679,0,35-64,M,20000-40000
42016,901,2011001314679,0,35-64,M,100000+
42017,902,2011001314679,0,35-64,M,20000-40000
42018,1000,2011001314679,0,35-64,M,20000-40000
42019,1100,2011001314679,0,35-64,M,20000-40000
42020,1201,2011001314679,0,35-64,M,40000-80000
42021,1203,2011001314679,0,35-64,M,0-20000
42022,1205,2011001314679,0,35-64,M,20000-40000
42023,1301,2011001314679,0,35-64,M,0-20000
42024,1302,2011001314679,0,35-64,M,20000-40000
42025,5300,2011001314679,0,35-64,M,20000-40000
42026,5401,2011001314679,0,35-64,M,80000-100000
42027,5500,2011001314679,0,35-64,M,100000+
42028,5600,2011001314679,0,35-64,M,0-20000
42029,5701,2011001314679,0,35-64,M,40000-80000
42030,5702,2011001314679,0,35-64,M,<=0
42031,5800,2011001314679,0,35-64,M,40000-80000
42032,10100,2011001314679,0,35-64,M,40000-80000
42033,10204,2011001314679,0,35-64,M,80000-100000
42034,10400,2011001314679,0,35-64,M,20000-40000
42035,10500,2011001314679,0,35-64,M,<=0
42036,10601,2011001314679,0,35-64,M,80000-100000
42037,10603,2011001314679,0,35-64,M,20000-40000
42038,10700,2011001314679,0,35-64,M,40000-80000
42039,10800,2011001314679,0,35-64,M,0-20000
42040,10900,2011001314679,0,35-64,M,40000-80000
42041,11000,2011001314679,0,35-64,M,<=0
42042,200,2011001316782,0,35-64,F,<=0
42043,301,2011001316782,0,35-64,F,40000-80000
42044,302,2011001316782,0,35-64,F,<=0
42045,401,2011001316782,0,35-64,F,<=0
42046,402,2011001316782,0,35-64,F,<=0
42047,500,2011001316782,0,35-64,F,<=0
42048,700,2011001316782,0,35-64,F,<=0
42049,800,2011001316782,0,35-64,F,40000-80000
42050,901,2011001316782,0,35-64,F,0-20000
42051,902,2011001316782,0,35-64,F,<=0
42052,902,2011001316782,1,35-64,F,40000-80000
42053,1000,2011001316782,0,35-64,F,20000-40000
42054,1100,2011001316782,0,35-64,F,0-20000
42055,1201,2011001316782,0,35-64,F,<=0
42056,1201,2011001316782,1,35-64,F,40000-80000
42057,1203,2011001316782,0,35-64,F,0-20000
42058,1204,2011001316782,0,35-64,F,0-20000
42059,1205,2011001316782,0,35-64,F,<=0
42060,1206,2011001316782,0,35-64,F,40000-80000
42061,1301,2011001316782,0,35-64,F,<=0
42062,1301,2011001316782,1,35-64,F,20000-40000
42063,1302,2011001316782,0,35-64,F,<=0
42064,1400,2011001316782,0,35-64,F,0-20000
42065,5300,2011001316782,0,35-64,F,<=0
42066,5401,2011001316782,0,35-64,F,40000-80000
42067,5402,2011001316782,0,35-64,F,40000-80000
42068,5500,2011001316782,0,35-64,F,40000-80000
42069,5600,2011001316782,0,35-64,F,40000-80000
42070,5600,2011001316782,1,35-64,F,40000-80000
42071,5701,2011001316782,0,35-64,F,<=0
42072,5702,2011001316782,0,35-64,F,20000-40000
42073,5800,2011001316782,0,35-64,F,<=0
42074,5900,2011001316782,0,35-64,F,<=0
42075,6000,2011001316782,0,35-64,F,0-20000
42076,10100,2011001316782,0,35-64,F,0-20000
42077,10204,2011001316782,0,35-64,F,<=0
42078,10300,2011001316782,0,35-64,F,<=0
42079,10400,2011001316782,0,35-64,F,40000-80000
42080,10500,2011001316782,0,35-64,F,40000-80000
42081,10601,2011001316782,0,35-64,F,40000-80000
42082,10603,2011001316782,0,35-64,F,<=0
42083,10603,2011001316782,1,35-64,F,20000-40000
42084,10604,2011001316782,0,35-64,F,0-20000
42085,10700,2011001316782,0,35-64,F,<=0
42086,10700,2011001316782,1,35-64,F,20000-40000
42087,10800,2011001316782,0,35-64,F,40000-80000
42088,10900,2011001316782,0,35-64,F,100000+
42089,10900,2011001316782,1,35-64,F,40000-80000
42090,11000,2011001316782,0,35-64,F,0-20000
42091,11100,2011001316782,0,35-64,F,0-20000
42092,200,2011001316782,0,18-34,M,<=0
42093,301,2011001316782,0,18-34,M,0-20000
42094,302,2011001316782,0,18-34,M,40000-80000
42095,401,2011001316782,0,18-34,M,0-20000
42096,402,2011001316782,0,18-34,M,<=0
42097,500,2011001316782,0,18-34,M,0-20000
42098,700,2011001316782,0,18-34,M,40000-80000
42099,800,2011001316782,0,18-34,M,<=0
42100,901,2011001316782,0,18-34,M,0-20000
42101,902,2011001316782,0,18-34,M,0-20000
42102,902,2011001316782,1,18-34,M,<=0
42103,1000,2011001316782,0,18-34,M,20000-40000
42104,1100,2011001316782,0,18-34,M,0-20000
42105,1201,2011001316782,0,18-34,M,<=0
42106,1201,2011001316782,1,18-34,M,0-20000
42107,1203,2011001316782,0,18-34,M,0-20000
42108,1204,2011001316782,0,18-34,M,20000-40000
42109,1205,2011001316782,0,18-34,M,0-20000
42110,1206,2011001316782,0,18-34,M,20000-40000
42111,1301,2011001316782,0,18-34,M,0-20000
42112,1301,2011001316782,1,18-34,M,20000-40000
42113,1302,2011001316782,0,18-34,M,0-20000
42114,1400,2011001316782,0,18-34,M,0-20000
42115,5300,2011001316782,0,18-34,M,0-20000
42116,5401,2011001316782,0,18-34,M,0-20000
42117,5402,2011001316782,0,18-34,M,0-20000
42118,5500,2011001316782,0,18-34,M,0-20000
42119,5600,2011001316782,0,18-34,M,0-20000
42120,5600,2011001316782,1,18-34,M,0-20000
42121,5701,2011001316782,0,18-34,M,40000-80000
42122,5702,2011001316782,0,18-34,M,20000-40000
42123,5800,2011001316782,0,18-34,M,<=0
42124,5900,2011001316782,0,18-34,M,0-20000
42125,6000,2011001316782,0,18-34,M,<=0
42126,10100,2011001316782,0,18-34,M,0-20000
42127,10204,2011001316782,0,18-34,M,0-20000
42128,10300,2011001316782,0,18-34,M,0-20000
42129,10400,2011001316782,0,18-34,M,0-20000
42130,10500,2011001316782,0,18-34,M,0-20000
42131,10601,2011001316782,0,18-34,M,0-20000
42132,10603,2011001316782,0,18-34,M,20000-40000
42133,10603,2011001316782,1,18-34,M,<=0
42134,10604,2011001316782,0,18-34,M,40000-80000
42135,10700,2011001316782,0,18-34,M,0-20000
42136,10700,2011001316782,1,18-34,M,20000-40000
42137,10800,2011001316782,0,18-34,M,40000-80000
42138,10900,2011001316782,0,18-34,M,0-20000
42139,10900,2011001316782,1,18-34,M,0-20000
42140,11000,2011001316782,0,18-34,M,0-20000
42141,11100,2011001316782,0,18-34,M,<=0
42142,200,2011001316782,0,0-17,M,<=0
42143,301,2011001316782,0,0-17,M,<=0
42144,302,2011001316782,0,0-17,M,<=0
42145,401,2011001316782,0,0-17,M,<=0
42146,402,2011001316782,0,0-17,M,<=0
42147,500,2011001316782,0,0-17,M,<=0
42148,700,2011001316782,0,0-17,M,<=0
42149,800,2011001316782,0,0-17,M,<=0
42150,901,2011001316782,0,0-17,M,<=0
42151,902,2011001316782,0,0-17,M,<=0
42152,902,2011001316782,1,0-17,M,<=0
42153,1000,2011001316782,0,0-17,M,<=0
42154,1100,2011001316782,0,0-17,M,<=0
42155,1201,2011001316782,0,0-17,M,<=0
42156,1201,2011001316782,1,0-17,M,<=0
42157,1203,2011001316782,0,0-17,M,<=0
42158,1204,2011001316782,0,0-17,M,<=0
42159,1205,2011001316782,0,0-17,M,<=0
42160,1206,2011001316782,0,0-17,M,<=0
42161,1301,2011001316782,0,0-17,M,<=0
42162,1301,2011001316782,1,0-17,M,<=0
42163,1302,2011001316782,0,0-17,M,<=0
42164,1400,2011001316782,0,0-17,M,<=0
42165,5300,2011001316782,0,0-17,M,<=0
42166,5401,2011001316782,0,0-17,M,<=0
42167,5402,2011001316782,0,0-17,M,<=0
42168,5500,2011001316782,0,0-17,M,<=0
42169,5600,2011001316782,0,0-17,M,<=0
42170,5600,2011001316782,1,0-17,M,<=0
42171,5701,2011001316782,0,0-17,M,<=0
42172,5702,2011001316782,0,0-17,M,0-20000
42173,5800,2011001316782,0,0-17,M,<=0
42174,5900,2011001316782,0,0-17,M,<=0
42175,6000,2011001316782,0,0-17,M,<=0
42176,10100,2011001316782,0,0-17,M,<=0
42177,10204,2011001316782,0,0-17,M,<=0
42178,10300,2011001316782,0,0-17,M,<=0
42179,10400,2011001316782,0,0-17,M,<=0
42180,10500,2011001316782,0,0-17,M,<=0
42181,10601,2011001316782,0,0-17,M,<=0
42182,10603,2011001316782,0,0-17,M,<=0
42183,10603,2011001316782,1,0-17,M,<=0
42184,10604,2011001316782,0,0-17,M,<=0
42185,10700,2011001316782,0,0-17,M,<=0
42186,10700,2011001316782,1,0-17,M,<=0
42187,10800,2011001316782,0,0-17,M,<=0
42188,10900,2011001316782,0,0-17,M,<=0
42189,10900,2011001316782,1,0-17,M,<=0
42190,11000,2011001316782,0,0-17,M,<=0
42191,11100,2011001316782,0,0-17,M,<=0
42192,200,2011001316782,0,0-17,F,<=0
42193,301,2011001316782,0,0-17,F,<=0
42194,302,2011001316782,0,0-17,F,<=0
42195,401,2011001316782,0,0-17,F,<=0
42196,402,2011001316782,0,0-17,F,<=0
42197,500,2011001316782,0,0-17,F,<=0
42198,700,2011001316782,0,0-17,F,0-20000
42199,800,2011001316782,0,0-17,F,<=0
42200,901,2011001316782,0,0-17,F,<=0
42201,902,2011001316782,0,0-17,F,<=0
42202,902,2011001316782,1,0-17,F,<=0
42203,1000,2011001316782,0,0-17,F,<=0
42204,1100,2011001316782,0,0-17,F,<=0
42205,1201,2011001316782,0,0-17,F,<=0
42206,1201,2011001316782,1,0-17,F,<=0
42207,1203,2011001316782,0,0-17,F,<=0
42208,1204,2011001316782,0,0-17,F,<=0
42209,1205,2011001316782,0,0-17,F,<=0
42210,1206,2011001316782,0,0-17,F,<=0
42211,1301,2011001316782,0,0-17,F,<=0
42212,1301,2011001316782,1,0-17,F,<=0
42213,1302,2011001316782,0,0-17,F,0-20000
42214,1400,2011001316782,0,0-17,F,<=0
42215,5300,2011001316782,0,0-17,F,<=0
42216,5401,2011001316782,0,0-17,F,<=0
42217,5402,2011001316782,0,0-17,F,<=0
42218,5500,2011001316782,0,0-17,F,<=0
42219,5600,2011001316782,0,0-17,F,<=0
42220,5600,2011001316782,1,0-17,F,<=0
42221,5701,2011001316782,0,0-17,F,<=0
42222,5702,2011001316782,0,0-17,F,<=0
42223,5800,2011001316782,0,0-17,F,<=0
42224,5900,2011001316782,0,0-17,F,<=0
42225,6000,2011001316782,0,0-17,F,<=0
42226,10100,2011001316782,0,0-17,F,<=0
42227,10204,2011001316782,0,0-17,F,<=0
42228,10300,2011001316782,0,0-17,F,0-20000
42229,10400,2011001316782,0,0-17,F,<=0
42230,10500,2011001316782,0,0-17,F,0-20000
42231,10601,2011001316782,0,0-17,F,<=0
42232,10603,2011001316782,0,0-17,F,<=0
42233,10603,2011001316782,1,0-17,F,<=0
42234,10604,2011001316782,0,0-17,F,<=0
42235,10700,2011001316782,0,0-17,F,<=0
42236,10700,2011001316782,1,0-17,F,<=0
42237,10800,2011001316782,0,0-17,F,<=0
42238,10900,2011001316782,0,0-17,F,<=0
42239,10900,2011001316782,1,0-17,F,<=0
42240,11000,2011001316782,0,0-17,F,<=0
42241,11100,2011001316782,0,0-17,F,<=0
42242,200,2011001316782,0,0-17,M,<=0
42243,301,2011001316782,0,0-17,M,<=0
42244,302,2011001316782,0,0-17,M,<=0
42245,401,2011001316782,0,0-17,M,<=0
42246,402,2011001316782,0,0-17,M,<=0
42247,500,2011001316782,0,0-17,M,<=0
42248,700,2011001316782,0,0-17,M,<=0
42249,800,2011001316782,0,0-17,M,<=0
42250,901,2011001316782,0,0-17,M,<=0
42251,902,2011001316782,0,0-17,M,<=0
42252,902,2011001316782,1,0-17,M,<=0
42253,1000,2011001316782,0,0-17,M,<=0
42254,1100,2011001316782,0,0-17,M,0-20000
42255,1201,2011001316782,0,0-17,M,0-20000
42256,1201,2011001316782,1,0-17,M,<=0
42257,1203,2011001316782,0,0-17,M,<=0
42258,1204,2011001316782,0,0-17,M,<=0
42259,1205,2011001316782,0,0-17,M,<=0
42260,1206,2011001316782,0,0-17,M,<=0
42261,1301,2011001316782,0,0-17,M,<=0
42262,1301,2011001316782,1,0-17,M,<=0
42263,1302,2011001316782,0,0-17,M,<=0
42264,1400,2011001316782,0,0-17,M,<=0
42265,5300,2011001316782,0,0-17,M,<=0
42266,5401,2011001316782,0,0-17,M,<=0
42267,5402,2011001316782,0,0-17,M,<=0
42268,5500,2011001316782,0,0-17,M,<=0
42269,5600,2011001316782,0,0-17,M,<=0
42270,5600,2011001316782,1,0-17,M,<=0
42271,5701,2011001316782,0,0-17,M,<=0
42272,5702,2011001316782,0,0-17,M,<=0
42273,5800,2011001316782,0,0-17,M,<=0
42274,5900,2011001316782,0,0-17,M,<=0
42275,6000,2011001316782,0,0-17,M,<=0
42276,10100,2011001316782,0,0-17,M,<=0
42277,10204,2011001316782,0,0-17,M,<=0
42278,10300,2011001316782,0,0-17,M,<=0
42279,10400,2011001316782,0,0-17,M,<=0
42280,10500,2011001316782,0,0-17,M,<=0
42281,10601,2011001316782,0,0-17,M,<=0
42282,10603,2011001316782,0,0-17,M,<=0
42283,10603,2011001316782,1,0-17,M,<=0
42284,10604,2011001316782,0,0-17,M,<=0
42285,10700,2011001316782,0,0-17,M,<=0
42286,10700,2011001316782,1,0-17,M,<=0
42287,10800,2011001316782,0,0-17,M,<=0
42288,10900,2011001316782,0,0-17,M,<=0
42289,10900,2011001316782,1,0-17,M,<=0
42290,11000,2011001316782,0,0-17,M,<=0
42291,11100,2011001316782,0,0-17,M,<=0
42292,200,2011001316782,0,0-17,M,<=0
42293,301,2011001316782,0,0-17,M,<=0
42294,302,2011001316782,0,0-17,M,<=0
42295,401,2011001316782,0,0-17,M,<=0
42296,402,2011001316782,0,0-17,M,<=0
42297,500,2011001316782,0,0-17,M,<=0
42298,700,2011001316782,0,0-17,M,<=0
42299,800,2011001316782,0,0-17,M,<=0
42300,901,2011001316782,0,0-17,M,<=0
42301,902,2011001316782,0,0-17,M,<=0
42302,902,2011001316782,1,0-17,M,<=0
42303,1000,2011001316782,0,0-17,M,<=0
42304,1100,2011001316782,0,0-17,M,<=0
42305,1201,2011001316782,0,0-17,M,<=0
42306,1201,2011001316782,1,0-17,M,<=0
42307,1203,2011001316782,0,0-17,M,<=0
42308,1204,2011001316782,0,0-17,M,<=0
42309,1205,2011001316782,0,0-17,M,<=0
42310,1206,2011001316782,0,0-17,M,<=0
42311,1301,2011001316782,0,0-17,M,<=0
42312,1301,2011001316782,1,0-17,M,<=0
42313,1302,2011001316782,0,0-17,M,<=0
42314,1400,2011001316782,0,0-17,M,<=0
42315,5300,2011001316782,0,0-17,M,<=0
42316,5401,2011001316782,0,0-17,M,<=0
42317,5402,2011001316782,0,0-17,M,<=0
42318,5500,2011001316782,0,0-17,M,<=0
42319,5600,2011001316782,0,0-17,M,<=0
42320,5600,2011001316782,1,0-17,M,<=0
42321,5701,2011001316782,0,0-17,M,0-20000
42322,5702,2011001316782,0,0-17,M,<=0
42323,5800,2011001316782,0,0-17,M,<=0
42324,5900,2011001316782,0,0-17,M,<=0
42325,6000,2011001316782,0,0-17,M,<=0
42326,10100,2011001316782,0,0-17,M,<=0
42327,10204,2011001316782,0,0-17,M,<=0
42328,10300,2011001316782,0,0-17,M,<=0
42329,10400,2011001316782,0,0-17,M,<=0
42330,10500,2011001316782,0,0-17,M,<=0
42331,10601,2011001316782,0,0-17,M,<=0
42332,10603,2011001316782,0,0-17,M,<=0
42333,10603,2011001316782,1,0-17,M,<=0
42334,10604,2011001316782,0,0-17,M,<=0
42335,10700,2011001316782,0,0-17,M,<=0
42336,10700,2011001316782,1,0-17,M,<=0
42337,10800,2011001316782,0,0-17,M,<=0
42338,10900,2011001316782,0,0-17,M,<=0
42339,10900,2011001316782,1,0-17,M,<=0
42340,11000,2011001316782,0,0-17,M,<=0
42341,11100,2011001316782,0,0-17,M,<=0
42342,200,2011001318043,0,35-64,M,20000-40000
42343,301,2011001318043,0,35-64,M,80000-100000
42344,302,2011001318043,0,35-64,M,0-20000
42345,401,2011001318043,0,35-64,M,<=0
42346,402,2011001318043,0,35-64,M,0-20000
42347,500,2011001318043,0,35-64,M,0-20000
42348,700,2011001318043,0,35-64,M,40000-80000
42349,800,2011001318043,0,35-64,M,80000-100000
42350,901,2011001318043,0,35-64,M,<=0
42351,902,2011001318043,0,35-64,M,40000-80000
42352,1000,2011001318043,0,35-64,M,0-20000
42353,1100,2011001318043,0,35-64,M,20000-40000
42354,1201,2011001318043,0,35-64,M,0-20000
42355,1203,2011001318043,0,35-64,M,80000-100000
42356,1204,2011001318043,0,35-64,M,20000-40000
42357,1205,2011001318043,0,35-64,M,40000-80000
42358,1206,2011001318043,0,35-64,M,<=0
42359,1301,2011001318043,0,35-64,M,100000+
42360,1302,2011001318043,0,35-64,M,40000-80000
42361,1400,2011001318043,0,35-64,M,80000-100000
42362,5300,2011001318043,0,35-64,M,40000-80000
42363,5401,2011001318043,0,35-64,M,<=0
42364,5402,2011001318043,0,35-64,M,40000-80000
42365,5500,2011001318043,0,35-64,M,<=0
42366,5600,2011001318043,0,35-64,M,0-20000
42367,5701,2011001318043,0,35-64,M,0-20000
42368,5702,2011001318043,0,35-64,M,20000-40000
42369,5800,2011001318043,0,35-64,M,0-20000
42370,5900,2011001318043,0,35-64,M,<=0
42371,6000,2011001318043,0,35-64,M,0-20000
42372,10100,2011001318043,0,35-64,M,40000-80000
42373,10204,2011001318043,0,35-64,M,40000-80000
42374,10300,2011001318043,0,35-64,M,0-20000
42375,10400,2011001318043,0,35-64,M,<=0
42376,10500,2011001318043,0,35-64,M,40000-80000
42377,10601,2011001318043,0,35-64,M,40000-80000
42378,10603,2011001318043,0,35-64,M,20000-40000
42379,10604,2011001318043,0,35-64,M,40000-80000
42380,10700,2011001318043,0,35-64,M,40000-80000
42381,10800,2011001318043,0,35-64,M,80000-100000
42382,10900,2011001318043,0,35-64,M,<=0
42383,10900,2011001318043,1,35-64,M,40000-80000
42384,11000,2011001318043,0,35-64,M,40000-80000
42385,11100,2011001318043,0,35-64,M,40000-80000
42386,200,2011001318043,0,35-64,F,0-20000
42387,301,2011001318043,0,35-64,F,40000-80000
42388,302,2011001318043,0,35-64,F,20000-40000
42389,401,2011001318043,0,35-64,F,<=0
42390,402,2011001318043,0,35-64,F,20000-40000
42391,500,2011001318043,0,35-64,F,<=0
42392,700,2011001318043,0,35-64,F,100000+
42393,800,2011001318043,0,35-64,F,<=0
42394,901,2011001318043,0,35-64,F,20000-40000
42395,902,2011001318043,0,35-64,F,<=0
42396,1000,2011001318043,0,35-64,F,20000-40000
42397,1100,2011001318043,0,35-64,F,40000-80000
42398,1201,2011001318043,0,35-64,F,0-20000
42399,1203,2011001318043,0,35-64,F,100000+
42400,1204,2011001318043,0,35-64,F,<=0
42401,1205,2011001318043,0,35-64,F,20000-40000
42402,1206,2011001318043,0,35-64,F,40000-80000
42403,1301,2011001318043,0,35-64,F,20000-40000
42404,1302,2011001318043,0,35-64,F,0-20000
42405,1400,2011001318043,0,35-64,F,40000-80000
42406,5300,2011001318043,0,35-64,F,20000-40000
42407,5401,2011001318043,0,35-64,F,<=0
42408,5402,2011001318043,0,35-64,F,<=0
42409,5500,2011001318043,0,35-64,F,100000+
42410,5600,2011001318043,0,35-64,F,0-20000
