,tract,serial_number,repeat_index,age,sex,individual_income
72476,1204,2011001114247,1,35-64,F,0-20000
72477,1205,2011001114247,0,35-64,F,<=0
72478,1205,2011001114247,1,35-64,F,40000-80000
72479,1205,2011001114247,2,35-64,F,<=0
72480,1205,2011001114247,3,35-64,F,20000-40000
72481,1206,2011001114247,0,35-64,F,<=0
72482,1206,2011001114247,1,35-64,F,40000-80000
72483,1301,2011001114247,0,35-64,F,0-20000
72484,1301,2011001114247,1,35-64,F,0-20000
72485,1301,2011001114247,2,35-64,F,0-20000
72486,1301,2011001114247,3,35-64,F,100000+
72487,1302,2011001114247,0,35-64,F,40000-80000
72488,1302,2011001114247,1,35-64,F,<=0
72489,1302,2011001114247,2,35-64,F,0-20000
72490,1400,2011001114247,0,35-64,F,0-20000
72491,1400,2011001114247,1,35-64,F,40000-80000
72492,5300,2011001114247,0,35-64,F,<=0
72493,5300,2011001114247,1,35-64,F,40000-80000
72494,5300,2011001114247,2,35-64,F,40000-80000
72495,5300,2011001114247,3,35-64,F,<=0
72496,5401,2011001114247,0,35-64,F,40000-80000
72497,5401,2011001114247,1,35-64,F,<=0
72498,5401,2011001114247,2,35-64,F,0-20000
72499,5402,2011001114247,0,35-64,F,20000-40000
72500,5402,2011001114247,1,35-64,F,<=0
72501,5500,2011001114247,0,35-64,F,40000-80000
72502,5500,2011001114247,1,35-64,F,<=0
72503,5500,2011001114247,2,35-64,F,<=0
72504,5500,2011001114247,3,35-64,F,<=0
72505,5600,2011001114247,0,35-64,F,0-20000
72506,5600,2011001114247,1,35-64,F,40000-80000
72507,5600,2011001114247,2,35-64,F,<=0
72508,5600,2011001114247,3,35-64,F,40000-80000
72509,5701,2011001114247,0,35-64,F,0-20000
72510,5701,2011001114247,1,35-64,F,0-20000
72511,5701,2011001114247,2,35-64,F,<=0
72512,5702,2011001114247,0,35-64,F,40000-80000
72513,5702,2011001114247,1,35-64,F,<=0
72514,5800,2011001114247,0,35-64,F,40000-80000
72515,5800,2011001114247,1,35-64,F,40000-80000
72516,5800,2011001114247,2,35-64,F,0-20000
72517,5900,2011001114247,0,35-64,F,0-20000
72518,5900,2011001114247,1,35-64,F,40000-80000
72519,6000,2011001114247,0,35-64,F,<=0
72520,6000,2011001114247,1,35-64,F,40000-80000
72521,10100,2011001114247,0,35-64,F,40000-80000
72522,10100,2011001114247,1,35-64,F,80000-100000
72523,10100,2011001114247,2,35-64,F,40000-80000
72524,10204,2011001114247,0,35-64,F,<=0
72525,10204,2011001114247,1,35-64,F,0-20000
72526,10204,2011001114247,2,35-64,F,<=0
72527,10300,2011001114247,0,35-64,F,<=0
72528,10300,2011001114247,1,35-64,F,20000-40000
72529,10400,2011001114247,0,35-64,F,40000-80000
72530,10400,2011001114247,1,35-64,F,40000-80000
72531,10400,2011001114247,2,35-64,F,40000-80000
72532,10500,2011001114247,0,35-64,F,40000-80000
72533,10500,2011001114247,1,35-64,F,<=0
72534,10500,2011001114247,2,35-64,F,20000-40000
72535,10601,2011001114247,0,35-64,F,0-20000
72536,10601,2011001114247,1,35-64,F,0-20000
72537,10601,2011001114247,2,35-64,F,<=0
72538,10603,2011001114247,0,35-64,F,40000-80000
72539,10603,2011001114247,1,35-64,F,40000-80000
72540,10603,2011001114247,2,35-64,F,20000-40000
72541,10603,2011001114247,3,35-64,F,0-20000
72542,10604,2011001114247,0,35-64,F,<=0
72543,10604,2011001114247,1,35-64,F,0-20000
72544,10700,2011001114247,0,35-64,F,<=0
72545,10700,2011001114247,1,35-64,F,20000-40000
72546,10700,2011001114247,2,35-64,F,<=0
72547,10700,2011001114247,3,35-64,F,<=0
72548,10800,2011001114247,0,35-64,F,<=0
72549,10800,2011001114247,1,35-64,F,<=0
72550,10800,2011001114247,2,35-64,F,40000-80000
72551,10900,2011001114247,0,35-64,F,20000-40000
72552,10900,2011001114247,1,35-64,F,0-20000
72553,10900,2011001114247,2,35-64,F,0-20000
72554,10900,2011001114247,3,35-64,F,40000-80000
72555,10900,2011001114247,4,35-64,F,40000-80000
72556,10900,2011001114247,5,35-64,F,20000-40000
72557,11000,2011001114247,0,35-64,F,20000-40000
72558,11000,2011001114247,1,35-64,F,<=0
72559,11000,2011001114247,2,35-64,F,40000-80000
72560,11100,2011001114247,0,35-64,F,<=0
72561,11100,2011001114247,1,35-64,F,40000-80000
72562,200,2011001114247,0,0-17,M,<=0
72563,200,2011001114247,1,0-17,M,<=0
72564,301,2011001114247,0,0-17,M,<=0
72565,301,2011001114247,1,0-17,M,<=0
72566,301,2011001114247,2,0-17,M,0-20000
72567,302,2011001114247,0,0-17,M,<=0
72568,302,2011001114247,1,0-17,M,<=0
72569,302,2011001114247,2,0-17,M,<=0
72570,401,2011001114247,0,0-17,M,<=0
72571,402,2011001114247,0,0-17,M,<=0
72572,402,2011001114247,1,0-17,M,<=0
72573,500,2011001114247,0,0-17,M,<=0
72574,500,2011001114247,1,0-17,M,<=0
72575,500,2011001114247,2,0-17,M,<=0
72576,700,2011001114247,0,0-17,M,<=0
72577,700,2011001114247,1,0-17,M,<=0
72578,700,2011001114247,2,0-17,M,<=0
72579,800,2011001114247,0,0-17,M,<=0
72580,800,2011001114247,1,0-17,M,<=0
72581,800,2011001114247,2,0-17,M,<=0
72582,800,2011001114247,3,0-17,M,<=0
72583,901,2011001114247,0,0-17,M,<=0
72584,901,2011001114247,1,0-17,M,<=0
72585,901,2011001114247,2,0-17,M,<=0
72586,902,2011001114247,0,0-17,M,<=0
72587,902,2011001114247,1,0-17,M,<=0
72588,902,2011001114247,2,0-17,M,<=0
72589,902,2011001114247,3,0-17,M,<=0
72590,1000,2011001114247,0,0-17,M,<=0
72591,1000,2011001114247,1,0-17,M,<=0
72592,1000,2011001114247,2,0-17,M,<=0
72593,1100,2011001114247,0,0-17,M,<=0
72594,1100,2011001114247,1,0-17,M,<=0
72595,1100,2011001114247,2,0-17,M,<=0
72596,1201,2011001114247,0,0-17,M,<=0
72597,1201,2011001114247,1,0-17,M,<=0
72598,1201,2011001114247,2,0-17,M,<=0
72599,1201,2011001114247,3,0-17,M,<=0
72600,1203,2011001114247,0,0-17,M,<=0
72601,1203,2011001114247,1,0-17,M,<=0
72602,1203,2011001114247,2,0-17,M,<=0
72603,1204,2011001114247,0,0-17,M,<=0
72604,1204,2011001114247,1,0-17,M,<=0
72605,1205,2011001114247,0,0-17,M,<=0
72606,1205,2011001114247,1,0-17,M,<=0
72607,1205,2011001114247,2,0-17,M,<=0
72608,1205,2011001114247,3,0-17,M,<=0
72609,1206,2011001114247,0,0-17,M,<=0
72610,1206,2011001114247,1,0-17,M,<=0
72611,1301,2011001114247,0,0-17,M,<=0
72612,1301,2011001114247,1,0-17,M,<=0
72613,1301,2011001114247,2,0-17,M,<=0
72614,1301,2011001114247,3,0-17,M,<=0
72615,1302,2011001114247,0,0-17,M,<=0
72616,1302,2011001114247,1,0-17,M,<=0
72617,1302,2011001114247,2,0-17,M,<=0
72618,1400,2011001114247,0,0-17,M,<=0
72619,1400,2011001114247,1,0-17,M,<=0
72620,5300,2011001114247,0,0-17,M,<=0
72621,5300,2011001114247,1,0-17,M,<=0
72622,5300,2011001114247,2,0-17,M,0-20000
72623,5300,2011001114247,3,0-17,M,<=0
72624,5401,2011001114247,0,0-17,M,<=0
72625,5401,2011001114247,1,0-17,M,<=0
72626,5401,2011001114247,2,0-17,M,<=0
72627,5402,2011001114247,0,0-17,M,<=0
72628,5402,2011001114247,1,0-17,M,<=0
72629,5500,2011001114247,0,0-17,M,<=0
72630,5500,2011001114247,1,0-17,M,<=0
72631,5500,2011001114247,2,0-17,M,<=0
72632,5500,2011001114247,3,0-17,M,<=0
72633,5600,2011001114247,0,0-17,M,<=0
72634,5600,2011001114247,1,0-17,M,<=0
72635,5600,2011001114247,2,0-17,M,<=0
72636,5600,2011001114247,3,0-17,M,<=0
72637,5701,2011001114247,0,0-17,M,<=0
72638,5701,2011001114247,1,0-17,M,<=0
72639,5701,2011001114247,2,0-17,M,<=0
72640,5702,2011001114247,0,0-17,M,<=0
72641,5702,2011001114247,1,0-17,M,<=0
72642,5800,2011001114247,0,0-17,M,<=0
72643,5800,2011001114247,1,0-17,M,<=0
72644,5800,2011001114247,2,0-17,M,<=0
72645,5900,2011001114247,0,0-17,M,<=0
72646,5900,2011001114247,1,0-17,M,<=0
72647,6000,2011001114247,0,0-17,M,<=0
72648,6000,2011001114247,1,0-17,M,<=0
72649,10100,2011001114247,0,0-17,M,<=0
72650,10100,2011001114247,1,0-17,M,<=0
72651,10100,2011001114247,2,0-17,M,<=0
72652,10204,2011001114247,0,0-17,M,<=0
72653,10204,2011001114247,1,0-17,M,<=0
72654,10204,2011001114247,2,0-17,M,<=0
72655,10300,2011001114247,0,0-17,M,<=0
72656,10300,2011001114247,1,0-17,M,<=0
72657,10400,2011001114247,0,0-17,M,<=0
72658,10400,2011001114247,1,0-17,M,<=0
72659,10400,2011001114247,2,0-17,M,<=0
72660,10500,2011001114247,0,0-17,M,<=0
72661,10500,2011001114247,1,0-17,M,<=0
72662,10500,2011001114247,2,0-17,M,<=0
72663,10601,2011001114247,0,0-17,M,<=0
72664,10601,2011001114247,1,0-17,M,<=0
72665,10601,2011001114247,2,0-17,M,<=0
72666,10603,2011001114247,0,0-17,M,<=0
72667,10603,2011001114247,1,0-17,M,<=0
72668,10603,2011001114247,2,0-17,M,<=0
72669,10603,2011001114247,3,0-17,M,<=0
72670,10604,2011001114247,0,0-17,M,<=0
72671,10604,2011001114247,1,0-17,M,<=0
72672,10700,2011001114247,0,0-17,M,<=0
72673,10700,2011001114247,1,0-17,M,<=0
72674,10700,2011001114247,2,0-17,M,<=0
72675,10700,2011001114247,3,0-17,M,<=0
72676,10800,2011001114247,0,0-17,M,<=0
72677,10800,2011001114247,1,0-17,M,<=0
72678,10800,2011001114247,2,0-17,M,<=0
72679,10900,2011001114247,0,0-17,M,<=0
72680,10900,2011001114247,1,0-17,M,<=0
72681,10900,2011001114247,2,0-17,M,<=0
72682,10900,2011001114247,3,0-17,M,<=0
72683,10900,2011001114247,4,0-17,M,<=0
72684,10900,2011001114247,5,0-17,M,0-20000
72685,11000,2011001114247,0,0-17,M,<=0
72686,11000,2011001114247,1,0-17,M,<=0
72687,11000,2011001114247,2,0-17,M,<=0
72688,11100,2011001114247,0,0-17,M,<=0
72689,11100,2011001114247,1,0-17,M,<=0
72690,200,2011001116429,0,65+,M,<=0
72691,301,2011001116429,0,65+,M,<=0
72692,302,2011001116429,0,65+,M,<=0
72693,402,2011001116429,0,65+,M,<=0
72694,500,2011001116429,0,65+,M,<=0
72695,700,2011001116429,0,65+,M,<=0
72696,800,2011001116429,0,65+,M,<=0
72697,901,2011001116429,0,65+,M,<=0
72698,902,2011001116429,0,65+,M,<=0
72699,1000,2011001116429,0,65+,M,<=0
72700,1100,2011001116429,0,65+,M,40000-80000
72701,1201,2011001116429,0,65+,M,<=0
72702,1203,2011001116429,0,65+,M,<=0
72703,1204,2011001116429,0,65+,M,80000-100000
72704,1205,2011001116429,0,65+,M,<=0
72705,1206,2011001116429,0,65+,M,0-20000
72706,1301,2011001116429,0,65+,M,<=0
72707,1302,2011001116429,0,65+,M,<=0
72708,1400,2011001116429,0,65+,M,100000+
72709,5300,2011001116429,0,65+,M,<=0
72710,5401,2011001116429,0,65+,M,<=0
72711,5402,2011001116429,0,65+,M,<=0
72712,5500,2011001116429,0,65+,M,0-20000
72713,5600,2011001116429,0,65+,M,<=0
72714,5701,2011001116429,0,65+,M,<=0
72715,5702,2011001116429,0,65+,M,0-20000
72716,5800,2011001116429,0,65+,M,0-20000
72717,5900,2011001116429,0,65+,M,<=0
72718,6000,2011001116429,0,65+,M,0-20000
72719,10100,2011001116429,0,65+,M,<=0
72720,10204,2011001116429,0,65+,M,<=0
72721,10300,2011001116429,0,65+,M,<=0
72722,10400,2011001116429,0,65+,M,40000-80000
72723,10500,2011001116429,0,65+,M,<=0
72724,10601,2011001116429,0,65+,M,0-20000
72725,10603,2011001116429,0,65+,M,<=0
72726,10604,2011001116429,0,65+,M,<=0
72727,10700,2011001116429,0,65+,M,<=0
72728,10800,2011001116429,0,65+,M,<=0
72729,10900,2011001116429,0,65+,M,<=0
72730,11000,2011001116429,0,65+,M,100000+
72731,11100,2011001116429,0,65+,M,<=0
72732,200,2011001116429,0,65+,F,0-20000
72733,301,2011001116429,0,65+,F,<=0
72734,302,2011001116429,0,65+,F,<=0
72735,402,2011001116429,0,65+,F,<=0
72736,500,2011001116429,0,65+,F,<=0
72737,700,2011001116429,0,65+,F,<=0
72738,800,2011001116429,0,65+,F,<=0
72739,901,2011001116429,0,65+,F,<=0
72740,902,2011001116429,0,65+,F,<=0
72741,1000,2011001116429,0,65+,F,<=0
72742,1100,2011001116429,0,65+,F,<=0
72743,1201,2011001116429,0,65+,F,<=0
72744,1203,2011001116429,0,65+,F,<=0
72745,1204,2011001116429,0,65+,F,<=0
72746,1205,2011001116429,0,65+,F,<=0
72747,1206,2011001116429,0,65+,F,<=0
72748,1301,2011001116429,0,65+,F,<=0
72749,1302,2011001116429,0,65+,F,<=0
72750,1400,2011001116429,0,65+,F,<=0
72751,5300,2011001116429,0,65+,F,<=0
72752,5401,2011001116429,0,65+,F,<=0
72753,5402,2011001116429,0,65+,F,<=0
72754,5500,2011001116429,0,65+,F,<=0
72755,5600,2011001116429,0,65+,F,<=0
72756,5701,2011001116429,0,65+,F,0-20000
72757,5702,2011001116429,0,65+,F,<=0
72758,5800,2011001116429,0,65+,F,0-20000
72759,5900,2011001116429,0,65+,F,<=0
72760,6000,2011001116429,0,65+,F,<=0
72761,10100,2011001116429,0,65+,F,<=0
72762,10204,2011001116429,0,65+,F,<=0
72763,10300,2011001116429,0,65+,F,<=0
72764,10400,2011001116429,0,65+,F,<=0
72765,10500,2011001116429,0,65+,F,<=0
72766,10601,2011001116429,0,65+,F,<=0
72767,10603,2011001116429,0,65+,F,<=0
72768,10604,2011001116429,0,65+,F,<=0
72769,10700,2011001116429,0,65+,F,<=0
72770,10800,2011001116429,0,65+,F,<=0
72771,10900,2011001116429,0,65+,F,20000-40000
72772,11000,2011001116429,0,65+,F,<=0
72773,11100,2011001116429,0,65+,F,<=0
72774,200,2011001122420,0,35-64,M,0-20000
72775,301,2011001122420,0,35-64,M,0-20000
72776,302,2011001122420,0,35-64,M,20000-40000
72777,401,2011001122420,0,35-64,M,20000-40000
72778,402,2011001122420,0,35-64,M,40000-80000
72779,500,2011001122420,0,35-64,M,20000-40000
72780,700,2011001122420,0,35-64,M,<=0
72781,800,2011001122420,0,35-64,M,0-20000
72782,901,2011001122420,0,35-64,M,0-20000
72783,902,2011001122420,0,35-64,M,20000-40000
72784,1000,2011001122420,0,35-64,M,20000-40000
72785,1100,2011001122420,0,35-64,M,20000-40000
72786,1201,2011001122420,0,35-64,M,80000-100000
72787,1201,2011001122420,1,35-64,M,<=0
72788,1203,2011001122420,0,35-64,M,40000-80000
72789,1204,2011001122420,0,35-64,M,40000-80000
72790,1205,2011001122420,0,35-64,M,80000-100000
72791,1206,2011001122420,0,35-64,M,20000-40000
72792,1301,2011001122420,0,35-64,M,20000-40000
72793,1301,2011001122420,1,35-64,M,<=0
72794,1302,2011001122420,0,35-64,M,40000-80000
72795,1400,2011001122420,0,35-64,M,<=0
72796,5300,2011001122420,0,35-64,M,100000+
72797,5401,2011001122420,0,35-64,M,20000-40000
72798,5402,2011001122420,0,35-64,M,0-20000
72799,5500,2011001122420,0,35-64,M,40000-80000
72800,5600,2011001122420,0,35-64,M,40000-80000
72801,5600,2011001122420,1,35-64,M,100000+
72802,5701,2011001122420,0,35-64,M,40000-80000
72803,5702,2011001122420,0,35-64,M,20000-40000
72804,5800,2011001122420,0,35-64,M,20000-40000
72805,5900,2011001122420,0,35-64,M,<=0
72806,6000,2011001122420,0,35-64,M,0-20000
72807,10100,2011001122420,0,35-64,M,40000-80000
72808,10204,2011001122420,0,35-64,M,40000-80000
72809,10300,2011001122420,0,35-64,M,40000-80000
72810,10400,2011001122420,0,35-64,M,0-20000
72811,10500,2011001122420,0,35-64,M,20000-40000
72812,10601,2011001122420,0,35-64,M,<=0
72813,10603,2011001122420,0,35-64,M,<=0
72814,10603,2011001122420,1,35-64,M,<=0
72815,10604,2011001122420,0,35-64,M,20000-40000
72816,10700,2011001122420,0,35-64,M,<=0
72817,10700,2011001122420,1,35-64,M,20000-40000
72818,10800,2011001122420,0,35-64,M,100000+
72819,10900,2011001122420,0,35-64,M,<=0
72820,10900,2011001122420,1,35-64,M,<=0
72821,11000,2011001122420,0,35-64,M,0-20000
72822,11100,2011001122420,0,35-64,M,0-20000
72823,200,2011001122420,0,35-64,F,20000-40000
72824,301,2011001122420,0,35-64,F,0-20000
72825,302,2011001122420,0,35-64,F,<=0
72826,401,2011001122420,0,35-64,F,<=0
72827,402,2011001122420,0,35-64,F,<=0
72828,500,2011001122420,0,35-64,F,0-20000
72829,700,2011001122420,0,35-64,F,<=0
72830,800,2011001122420,0,35-64,F,20000-40000
72831,901,2011001122420,0,35-64,F,<=0
72832,902,2011001122420,0,35-64,F,0-20000
72833,1000,2011001122420,0,35-64,F,<=0
72834,1100,2011001122420,0,35-64,F,20000-40000
72835,1201,2011001122420,0,35-64,F,40000-80000
72836,1201,2011001122420,1,35-64,F,<=0
72837,1203,2011001122420,0,35-64,F,100000+
72838,1204,2011001122420,0,35-64,F,0-20000
72839,1205,2011001122420,0,35-64,F,40000-80000
72840,1206,2011001122420,0,35-64,F,100000+
72841,1301,2011001122420,0,35-64,F,20000-40000
72842,1301,2011001122420,1,35-64,F,<=0
72843,1302,2011001122420,0,35-64,F,<=0
72844,1400,2011001122420,0,35-64,F,0-20000
72845,5300,2011001122420,0,35-64,F,0-20000
72846,5401,2011001122420,0,35-64,F,<=0
72847,5402,2011001122420,0,35-64,F,0-20000
72848,5500,2011001122420,0,35-64,F,100000+
72849,5600,2011001122420,0,35-64,F,<=0
72850,5600,2011001122420,1,35-64,F,40000-80000
72851,5701,2011001122420,0,35-64,F,20000-40000
72852,5702,2011001122420,0,35-64,F,20000-40000
72853,5800,2011001122420,0,35-64,F,0-20000
72854,5900,2011001122420,0,35-64,F,<=0
72855,6000,2011001122420,0,35-64,F,0-20000
72856,10100,2011001122420,0,35-64,F,<=0
72857,10204,2011001122420,0,35-64,F,20000-40000
72858,10300,2011001122420,0,35-64,F,<=0
72859,10400,2011001122420,0,35-64,F,40000-80000
72860,10500,2011001122420,0,35-64,F,20000-40000
72861,10601,2011001122420,0,35-64,F,20000-40000
72862,10603,2011001122420,0,35-64,F,40000-80000
72863,10603,2011001122420,1,35-64,F,0-20000
72864,10604,2011001122420,0,35-64,F,40000-80000
72865,10700,2011001122420,0,35-64,F,<=0
72866,10700,2011001122420,1,35-64,F,20000-40000
72867,10800,2011001122420,0,35-64,F,<=0
72868,10900,2011001122420,0,35-64,F,20000-40000
72869,10900,2011001122420,1,35-64,F,20000-40000
72870,11000,2011001122420,0,35-64,F,0-20000
72871,11100,2011001122420,0,35-64,F,40000-80000
72872,200,2011001123781,0,35-64,F,40000-80000
72873,301,2011001123781,0,35-64,F,0-20000
72874,301,2011001123781,1,35-64,F,100000+
72875,301,2011001123781,2,35-64,F,<=0
72876,302,2011001123781,0,35-64,F,0-20000
72877,302,2011001123781,1,35-64,F,40000-80000
72878,401,2011001123781,0,35-64,F,<=0
72879,402,2011001123781,0,35-64,F,0-20000
72880,402,2011001123781,1,35-64,F,0-20000
72881,500,2011001123781,0,35-64,F,40000-80000
72882,500,2011001123781,1,35-64,F,0-20000
72883,500,2011001123781,2,35-64,F,80000-100000
72884,700,2011001123781,0,35-64,F,20000-40000
72885,700,2011001123781,1,35-64,F,<=0
72886,800,2011001123781,0,35-64,F,20000-40000
72887,800,2011001123781,1,35-64,F,40000-80000
72888,800,2011001123781,2,35-64,F,<=0
72889,901,2011001123781,0,35-64,F,20000-40000
72890,901,2011001123781,1,35-64,F,<=0
72891,902,2011001123781,0,35-64,F,<=0
72892,902,2011001123781,1,35-64,F,0-20000
72893,902,2011001123781,2,35-64,F,40000-80000
72894,1000,2011001123781,0,35-64,F,40000-80000
72895,1000,2011001123781,1,35-64,F,<=0
72896,1000,2011001123781,2,35-64,F,20000-40000
72897,1100,2011001123781,0,35-64,F,40000-80000
72898,1100,2011001123781,1,35-64,F,40000-80000
72899,1201,2011001123781,0,35-64,F,<=0
72900,1201,2011001123781,1,35-64,F,40000-80000
72901,1201,2011001123781,2,35-64,F,<=0
72902,1201,2011001123781,3,35-64,F,0-20000
72903,1203,2011001123781,0,35-64,F,100000+
72904,1203,2011001123781,1,35-64,F,40000-80000
72905,1203,2011001123781,2,35-64,F,40000-80000
72906,1204,2011001123781,0,35-64,F,<=0
72907,1204,2011001123781,1,35-64,F,0-20000
72908,1205,2011001123781,0,35-64,F,20000-40000
72909,1205,2011001123781,1,35-64,F,20000-40000
72910,1205,2011001123781,2,35-64,F,<=0
72911,1206,2011001123781,0,35-64,F,40000-80000
72912,1301,2011001123781,0,35-64,F,<=0
72913,1301,2011001123781,1,35-64,F,20000-40000
72914,1301,2011001123781,2,35-64,F,40000-80000
72915,1301,2011001123781,3,35-64,F,40000-80000
72916,1302,2011001123781,0,35-64,F,40000-80000
72917,1302,2011001123781,1,35-64,F,40000-80000
72918,1302,2011001123781,2,35-64,F,40000-80000
72919,1400,2011001123781,0,35-64,F,20000-40000
72920,1400,2011001123781,1,35-64,F,<=0
72921,5300,2011001123781,0,35-64,F,40000-80000
72922,5300,2011001123781,1,35-64,F,0-20000
72923,5300,2011001123781,2,35-64,F,40000-80000
72924,5401,2011001123781,0,35-64,F,20000-40000
72925,5401,2011001123781,1,35-64,F,0-20000
72926,5401,2011001123781,2,35-64,F,40000-80000
72927,5402,2011001123781,0,35-64,F,40000-80000
72928,5402,2011001123781,1,35-64,F,40000-80000
72929,5500,2011001123781,0,35-64,F,<=0
72930,5500,2011001123781,1,35-64,F,0-20000
72931,5500,2011001123781,2,35-64,F,40000-80000
72932,5600,2011001123781,0,35-64,F,0-20000
72933,5600,2011001123781,1,35-64,F,<=0
72934,5600,2011001123781,2,35-64,F,100000+
72935,5701,2011001123781,0,35-64,F,20000-40000
72936,5701,2011001123781,1,35-64,F,20000-40000
72937,5701,2011001123781,2,35-64,F,20000-40000
72938,5702,2011001123781,0,35-64,F,40000-80000
72939,5702,2011001123781,1,35-64,F,<=0
72940,5800,2011001123781,0,35-64,F,40000-80000
72941,5800,2011001123781,1,35-64,F,0-20000
72942,5900,2011001123781,0,35-64,F,40000-80000
72943,5900,2011001123781,1,35-64,F,<=0
72944,6000,2011001123781,0,35-64,F,0-20000
72945,10100,2011001123781,0,35-64,F,<=0
72946,10100,2011001123781,1,35-64,F,<=0
72947,10100,2011001123781,2,35-64,F,20000-40000
72948,10204,2011001123781,0,35-64,F,<=0
72949,10204,2011001123781,1,35-64,F,100000+
72950,10300,2011001123781,0,35-64,F,20000-40000
72951,10300,2011001123781,1,35-64,F,20000-40000
72952,10400,2011001123781,0,35-64,F,0-20000
72953,10400,2011001123781,1,35-64,F,0-20000
72954,10400,2011001123781,2,35-64,F,0-20000
72955,10500,2011001123781,0,35-64,F,40000-80000
72956,10500,2011001123781,1,35-64,F,40000-80000
72957,10601,2011001123781,0,35-64,F,<=0
72958,10601,2011001123781,1,35-64,F,<=0
72959,10601,2011001123781,2,35-64,F,<=0
72960,10603,2011001123781,0,35-64,F,20000-40000
72961,10603,2011001123781,1,35-64,F,100000+
72962,10603,2011001123781,2,35-64,F,40000-80000
72963,10603,2011001123781,3,35-64,F,<=0
72964,10604,2011001123781,0,35-64,F,<=0
72965,10604,2011001123781,1,35-64,F,<=0
72966,10700,2011001123781,0,35-64,F,40000-80000
72967,10700,2011001123781,1,35-64,F,<=0
72968,10700,2011001123781,2,35-64,F,40000-80000
72969,10700,2011001123781,3,35-64,F,<=0
72970,10800,2011001123781,0,35-64,F,20000-40000
72971,10800,2011001123781,1,35-64,F,0-20000
72972,10900,2011001123781,0,35-64,F,0-20000
72973,10900,2011001123781,1,35-64,F,<=0
72974,10900,2011001123781,2,35-64,F,20000-40000
72975,10900,2011001123781,3,35-64,F,40000-80000
72976,10900,2011001123781,4,35-64,F,40000-80000
72977,11000,2011001123781,0,35-64,F,<=0
72978,11000,2011001123781,1,35-64,F,40000-80000
72979,11000,2011001123781,2,35-64,F,20000-40000
72980,11100,2011001123781,0,35-64,F,40000-80000
72981,11100,2011001123781,1,35-64,F,0-20000
72982,200,2011001123781,0,35-64,M,20000-40000
72983,301,2011001123781,0,35-64,M,100000+
72984,301,2011001123781,1,35-64,M,0-20000
72985,301,2011001123781,2,35-64,M,<=0
72986,302,2011001123781,0,35-64,M,20000-40000
72987,302,2011001123781,1,35-64,M,100000+
72988,401,2011001123781,0,35-64,M,80000-100000
72989,402,2011001123781,0,35-64,M,20000-40000
72990,402,2011001123781,1,35-64,M,40000-80000
72991,500,2011001123781,0,35-64,M,20000-40000
72992,500,2011001123781,1,35-64,M,40000-80000
72993,500,2011001123781,2,35-64,M,<=0
72994,700,2011001123781,0,35-64,M,0-20000
72995,700,2011001123781,1,35-64,M,20000-40000
72996,800,2011001123781,0,35-64,M,100000+
72997,800,2011001123781,1,35-64,M,100000+
72998,800,2011001123781,2,35-64,M,0-20000
72999,901,2011001123781,0,35-64,M,<=0
73000,901,2011001123781,1,35-64,M,40000-80000
73001,902,2011001123781,0,35-64,M,40000-80000
73002,902,2011001123781,1,35-64,M,40000-80000
73003,902,2011001123781,2,35-64,M,40000-80000
73004,1000,2011001123781,0,35-64,M,100000+
73005,1000,2011001123781,1,35-64,M,20000-40000
73006,1000,2011001123781,2,35-64,M,0-20000
73007,1100,2011001123781,0,35-64,M,20000-40000
73008,1100,2011001123781,1,35-64,M,100000+
73009,1201,2011001123781,0,35-64,M,20000-40000
73010,1201,2011001123781,1,35-64,M,80000-100000
73011,1201,2011001123781,2,35-64,M,20000-40000
73012,1201,2011001123781,3,35-64,M,80000-100000
73013,1203,2011001123781,0,35-64,M,<=0
73014,1203,2011001123781,1,35-64,M,40000-80000
73015,1203,2011001123781,2,35-64,M,40000-80000
73016,1204,2011001123781,0,35-64,M,40000-80000
73017,1204,2011001123781,1,35-64,M,100000+
73018,1205,2011001123781,0,35-64,M,40000-80000
73019,1205,2011001123781,1,35-64,M,20000-40000
73020,1205,2011001123781,2,35-64,M,40000-80000
73021,1206,2011001123781,0,35-64,M,0-20000
73022,1301,2011001123781,0,35-64,M,100000+
73023,1301,2011001123781,1,35-64,M,100000+
73024,1301,2011001123781,2,35-64,M,20000-40000
73025,1301,2011001123781,3,35-64,M,20000-40000
73026,1302,2011001123781,0,35-64,M,<=0
73027,1302,2011001123781,1,35-64,M,100000+
73028,1302,2011001123781,2,35-64,M,20000-40000
73029,1400,2011001123781,0,35-64,M,20000-40000
73030,1400,2011001123781,1,35-64,M,0-20000
73031,5300,2011001123781,0,35-64,M,20000-40000
73032,5300,2011001123781,1,35-64,M,40000-80000
73033,5300,2011001123781,2,35-64,M,0-20000
73034,5401,2011001123781,0,35-64,M,40000-80000
73035,5401,2011001123781,1,35-64,M,0-20000
73036,5401,2011001123781,2,35-64,M,0-20000
73037,5402,2011001123781,0,35-64,M,40000-80000
73038,5402,2011001123781,1,35-64,M,<=0
73039,5500,2011001123781,0,35-64,M,20000-40000
73040,5500,2011001123781,1,35-64,M,<=0
73041,5500,2011001123781,2,35-64,M,<=0
73042,5600,2011001123781,0,35-64,M,0-20000
73043,5600,2011001123781,1,35-64,M,40000-80000
73044,5600,2011001123781,2,35-64,M,20000-40000
73045,5701,2011001123781,0,35-64,M,<=0
73046,5701,2011001123781,1,35-64,M,40000-80000
73047,5701,2011001123781,2,35-64,M,<=0
